"AGGFACT_CODE","BI_CODE"
"AGGFACT:30","MEDOMR:7608"
"AGGFACT:30","MEDOMR:7609"
"AGGFACT:30","MEDOMR:7610"
"AGGFACT:30","MEDOMR:7611"
"AGGFACT:30","MEDOMR:7612"
"AGGFACT:30","MEDOMR:7613"
"AGGFACT:30","MEDOMR:7614"
"AGGFACT:30","MEDOMR:7615"
"AGGFACT:30","MEDOMR:7616"
"AGGFACT:30","MEDOMR:7617"
"AGGFACT:30","MEDOMR:7618"
"AGGFACT:30","MEDOMR:7619"
"AGGFACT:30","MEDOMR:7620"
"AGGFACT:30","MEDOMR:7621"
"AGGFACT:30","MEDOMR:7622"
"AGGFACT:30","MEDOMR:7623"
"AGGFACT:30","MEDOMR:7624"
"AGGFACT:30","MEDOMR:7625"
"AGGFACT:30","MEDOMR:7626"
"AGGFACT:30","MEDOMR:7627"
"AGGFACT:30","MEDOMR:7628"
"AGGFACT:30","MEDOMR:7629"
"AGGFACT:30","MEDOMR:7630"
"AGGFACT:30","MEDOMR:7631"
"AGGFACT:30","MEDOMR:7632"
"AGGFACT:30","MEDOMR:7633"
"AGGFACT:30","MEDOMR:7634"
"AGGFACT:30","MEDOMR:7635"
"AGGFACT:30","MEDOMR:7636"
"AGGFACT:30","MEDOMR:7637"
"AGGFACT:30","MEDOMR:7638"
"AGGFACT:30","MEDOMR:7639"
"AGGFACT:30","MEDOMR:7640"
"AGGFACT:30","MEDOMR:7641"
"AGGFACT:30","MEDOMR:7643"
"AGGFACT:30","MEDOMR:10886"
"AGGFACT:30","MEDOMR:18817"
"AGGFACT:30","MEDOMR:21428"
"AGGFACT:30","MEDOMR:21429"
"AGGFACT:30","MEDOMR:21430"
"AGGFACT:30","MEDOMR:21432"
"AGGFACT:30","MEDOMR:21433"
"AGGFACT:30","MEDOMR:21434"
"AGGFACT:30","MEDOMR:21435"
"AGGFACT:30","MEDOMR:21555"
"AGGFACT:30","MEDOMR:21565"
"AGGFACT:30","MEDOMR:21566"
"AGGFACT:30","MEDOMR:24943"
"AGGFACT:30","MEDOMR:24945"
"AGGFACT:30","MEDOMR:24946"
"AGGFACT:30","MEDOMR:24947"
"AGGFACT:30","MEDOMR:24948"
"AGGFACT:30","MEDOMR:24949"
"AGGFACT:30","MEDOMR:24950"
"AGGFACT:30","MEDOMR:24951"
"AGGFACT:30","MEDOMR:24955"
"AGGFACT:30","MEDOMR:24961"
"AGGFACT:30","MEDOMR:24962"
"AGGFACT:30","MEDOMR:24963"
"AGGFACT:30","MEDOMR:24964"
"AGGFACT:30","MEDOMR:24965"
"AGGFACT:30","MEDOMR:24966"
"AGGFACT:30","MEDOMR:24969"
"AGGFACT:30","MEDOMR:24970"
"AGGFACT:30","MEDOMR:24971"
"AGGFACT:30","MEDOMR:24972"
"AGGFACT:30","MEDOMR:24973"
"AGGFACT:30","MEDOMR:24974"
"AGGFACT:30","MEDOMR:24977"
"AGGFACT:30","MEDOMR:24978"
"AGGFACT:30","MEDOMR:24979"
"AGGFACT:30","MEDOMR:24981"
"AGGFACT:30","MEDOMR:24986"
"AGGFACT:30","MEDOMR:24987"
"AGGFACT:30","MEDOMR:24988"
"AGGFACT:30","MEDOMR:24989"
"AGGFACT:30","MEDOMR:24990"
"AGGFACT:30","MEDOMR:24991"
"AGGFACT:30","MEDOMR:24992"
"AGGFACT:30","MEDOMR:24993"
"AGGFACT:30","MEDOMR:24994"
"AGGFACT:30","MEDOMR:24995"
"AGGFACT:30","MEDOMR:24996"
"AGGFACT:30","MEDOMR:24997"
"AGGFACT:30","MEDOMR:24998"
"AGGFACT:30","MEDOMR:24999"
"AGGFACT:30","MEDOMR:25000"
"AGGFACT:30","MEDOMR:25001"
"AGGFACT:30","MEDOMR:25002"
"AGGFACT:30","MEDOMR:25003"
"AGGFACT:30","MEDOMR:25004"
"AGGFACT:30","MEDOMR:25005"
"AGGFACT:30","MEDOMR:25007"
"AGGFACT:30","MEDOMR:25008"
"AGGFACT:30","MEDOMR:25009"
"AGGFACT:30","MEDOMR:25010"
"AGGFACT:30","MEDOMR:25011"
"AGGFACT:30","MEDOMR:25012"
"AGGFACT:30","MEDOMR:25013"
"AGGFACT:30","MEDOMR:25014"
"AGGFACT:30","MEDOMR:25015"
"AGGFACT:30","MEDOMR:25016"
"AGGFACT:30","MEDOMR:25017"
"AGGFACT:30","MEDOMR:25019"
"AGGFACT:30","MEDOMR:25020"
"AGGFACT:30","MEDOMR:25027"
"AGGFACT:30","MEDOMR:25028"
"AGGFACT:30","MEDOMR:25029"
"AGGFACT:30","MEDOMR:25030"
"AGGFACT:30","MEDOMR:25031"
"AGGFACT:30","MEDOMR:25032"
"AGGFACT:30","MEDOMR:25033"
"AGGFACT:30","MEDOMR:25034"
"AGGFACT:30","MEDOMR:25036"
"AGGFACT:30","MEDOMR:25037"
"AGGFACT:30","MEDOMR:25066"
"AGGFACT:30","MEDOMR:25067"
"AGGFACT:30","MEDOMR:25068"
"AGGFACT:30","MEDOMR:25069"
"AGGFACT:30","MEDOMR:25070"
"AGGFACT:30","MEDOMR:25071"
"AGGFACT:30","MEDOMR:25072"
"AGGFACT:30","MEDOMR:25073"
"AGGFACT:30","MEDOMR:25074"
"AGGFACT:30","MEDOMR:25075"
"AGGFACT:30","MEDOMR:25076"
"AGGFACT:30","MEDOMR:25077"
"AGGFACT:30","MEDOMR:25078"
"AGGFACT:30","MEDOMR:25079"
"AGGFACT:30","MEDOMR:25080"
"AGGFACT:30","MEDOMR:25081"
"AGGFACT:30","MEDOMR:25082"
"AGGFACT:30","MEDOMR:25083"
"AGGFACT:30","MEDOMR:25084"
"AGGFACT:30","MEDOMR:25085"
"AGGFACT:30","MEDOMR:25086"
"AGGFACT:30","MEDOMR:25087"
"AGGFACT:30","MEDOMR:25088"
"AGGFACT:30","MEDOMR:25089"
"AGGFACT:30","MEDOMR:25090"
"AGGFACT:30","MEDOMR:25091"
"AGGFACT:30","MEDOMR:25092"
"AGGFACT:30","MEDOMR:25093"
"AGGFACT:30","MEDOMR:25094"
"AGGFACT:30","MEDOMR:25095"
"AGGFACT:30","MEDOMR:25096"
"AGGFACT:30","MEDOMR:25097"
"AGGFACT:30","MEDOMR:25098"
"AGGFACT:30","MEDOMR:25099"
"AGGFACT:30","MEDOMR:25100"
"AGGFACT:30","MEDOMR:25101"
"AGGFACT:30","MEDOMR:25102"
"AGGFACT:30","MEDOMR:25103"
"AGGFACT:30","MEDOMR:25104"
"AGGFACT:30","MEDOMR:25105"
"AGGFACT:30","MEDOMR:25106"
"AGGFACT:30","MEDOMR:25107"
"AGGFACT:30","MEDOMR:25108"
"AGGFACT:30","MEDOMR:25109"
"AGGFACT:30","MEDOMR:25110"
"AGGFACT:30","MEDOMR:25111"
"AGGFACT:30","MEDOMR:25112"
"AGGFACT:30","MEDOMR:25113"
"AGGFACT:30","MEDOMR:25114"
"AGGFACT:30","MEDOMR:25115"
"AGGFACT:30","MEDOMR:25116"
"AGGFACT:30","MEDOMR:25117"
"AGGFACT:30","MEDOMR:25118"
"AGGFACT:30","MEDOMR:25119"
"AGGFACT:30","MEDOMR:25120"
"AGGFACT:30","MEDOMR:25121"
"AGGFACT:30","MEDOMR:25122"
"AGGFACT:30","MEDOMR:25123"
"AGGFACT:30","MEDOMR:25124"
"AGGFACT:30","MEDOMR:25125"
"AGGFACT:30","MEDOMR:25126"
"AGGFACT:30","MEDOMR:25127"
"AGGFACT:30","MEDOMR:25128"
"AGGFACT:30","MEDOMR:25129"
"AGGFACT:30","MEDOMR:25130"
"AGGFACT:30","MEDOMR:25131"
"AGGFACT:30","MEDOMR:25132"
"AGGFACT:30","MEDOMR:25133"
"AGGFACT:30","MEDOMR:25134"
"AGGFACT:30","MEDOMR:25135"
"AGGFACT:30","MEDOMR:25136"
"AGGFACT:30","MEDOMR:25137"
"AGGFACT:30","MEDOMR:25138"
"AGGFACT:30","MEDOMR:25139"
"AGGFACT:30","MEDOMR:25140"
"AGGFACT:30","MEDOMR:25141"
"AGGFACT:30","MEDOMR:25142"
"AGGFACT:30","MEDOMR:25143"
"AGGFACT:30","MEDOMR:25144"
"AGGFACT:30","MEDOMR:25145"
"AGGFACT:30","MEDOMR:25146"
"AGGFACT:30","MEDOMR:25147"
"AGGFACT:30","MEDOMR:25148"
"AGGFACT:30","MEDOMR:25149"
"AGGFACT:30","MEDOMR:25150"
"AGGFACT:30","MEDOMR:25151"
"AGGFACT:30","MEDOMR:25152"
"AGGFACT:30","MEDOMR:25153"
"AGGFACT:30","MEDOMR:25154"
"AGGFACT:30","MEDOMR:25155"
"AGGFACT:30","MEDOMR:25156"
"AGGFACT:30","MEDOMR:25159"
"AGGFACT:30","MEDOMR:25160"
"AGGFACT:30","MEDOMR:25162"
"AGGFACT:30","MEDOMR:25163"
"AGGFACT:30","MEDOMR:25164"
"AGGFACT:30","MEDOMR:25165"
"AGGFACT:30","MEDOMR:25166"
"AGGFACT:30","MEDOMR:25167"
"AGGFACT:30","MEDOMR:25168"
"AGGFACT:30","MEDOMR:25169"
"AGGFACT:30","MEDOMR:25170"
"AGGFACT:30","MEDOMR:25171"
"AGGFACT:30","MEDOMR:25172"
"AGGFACT:30","MEDOMR:25173"
"AGGFACT:30","MEDOMR:25176"
"AGGFACT:30","MEDOMR:25177"
"AGGFACT:30","MEDOMR:25178"
"AGGFACT:30","MEDOMR:25179"
"AGGFACT:30","MEDOMR:25180"
"AGGFACT:30","MEDOMR:25181"
"AGGFACT:30","MEDOMR:25182"
"AGGFACT:30","MEDOMR:25183"
"AGGFACT:30","MEDOMR:25184"
"AGGFACT:30","MEDOMR:25185"
"AGGFACT:30","MEDOMR:25186"
"AGGFACT:30","MEDOMR:25188"
"AGGFACT:30","MEDOMR:25189"
"AGGFACT:30","MEDOMR:25190"
"AGGFACT:30","MEDOMR:25191"
"AGGFACT:30","MEDOMR:25192"
"AGGFACT:30","MEDOMR:25193"
"AGGFACT:30","MEDOMR:25194"
"AGGFACT:30","MEDOMR:25195"
"AGGFACT:30","MEDOMR:25196"
"AGGFACT:30","MEDOMR:25197"
"AGGFACT:30","MEDOMR:25198"
"AGGFACT:30","MEDOMR:25199"
"AGGFACT:30","MEDOMR:25200"
"AGGFACT:30","MEDOMR:25201"
"AGGFACT:30","MEDOMR:25202"
"AGGFACT:30","MEDOMR:25203"
"AGGFACT:30","MEDOMR:25205"
"AGGFACT:30","MEDOMR:25206"
"AGGFACT:30","MEDOMR:25207"
"AGGFACT:30","MEDOMR:25208"
"AGGFACT:30","MEDOMR:25209"
"AGGFACT:30","MEDOMR:25210"
"AGGFACT:30","MEDOMR:25211"
"AGGFACT:30","MEDOMR:25212"
"AGGFACT:30","MEDOMR:25213"
"AGGFACT:30","MEDOMR:25214"
"AGGFACT:30","MEDOMR:25215"
"AGGFACT:30","MEDOMR:25216"
"AGGFACT:30","MEDOMR:25217"
"AGGFACT:30","MEDOMR:25218"
"AGGFACT:30","MEDOMR:25219"
"AGGFACT:30","MEDOMR:25220"
"AGGFACT:30","MEDOMR:25221"
"AGGFACT:30","MEDOMR:25222"
"AGGFACT:30","MEDOMR:25223"
"AGGFACT:30","MEDOMR:25224"
"AGGFACT:30","MEDOMR:25225"
"AGGFACT:30","MEDOMR:25226"
"AGGFACT:30","MEDOMR:25227"
"AGGFACT:30","MEDOMR:25228"
"AGGFACT:30","MEDOMR:25229"
"AGGFACT:30","MEDOMR:25230"
"AGGFACT:30","MEDOMR:25234"
"AGGFACT:30","MEDOMR:25235"
"AGGFACT:30","MEDOMR:25236"
"AGGFACT:30","MEDOMR:25237"
"AGGFACT:30","MEDOMR:25238"
"AGGFACT:30","MEDOMR:25239"
"AGGFACT:30","MEDOMR:25240"
"AGGFACT:30","MEDOMR:25241"
"AGGFACT:30","MEDOMR:25244"
"AGGFACT:30","MEDOMR:25245"
"AGGFACT:30","MEDOMR:25249"
"AGGFACT:30","MEDOMR:25250"
"AGGFACT:30","MEDOMR:25251"
"AGGFACT:30","MEDOMR:25252"
"AGGFACT:30","MEDOMR:25253"
"AGGFACT:30","MEDOMR:25254"
"AGGFACT:30","MEDOMR:25255"
"AGGFACT:30","MEDOMR:46001"
"AGGFACT:30","MEDOMR:46002"
"AGGFACT:30","MEDOMR:46005"
"AGGFACT:30","MEDOMR:46006"
"AGGFACT:30","MEDOMR:47847"
"AGGFACT:30","MEDOMR:48209"
"AGGFACT:30","MEDOMR:48210"
"AGGFACT:30","MEDOMR:48211"
"AGGFACT:30","MEDOMR:48213"
"AGGFACT:30","MEDOMR:48214"
"AGGFACT:30","MEDOMR:48215"
"AGGFACT:30","MEDOMR:48216"
"AGGFACT:30","MEDOMR:48217"
"AGGFACT:30","MEDOMR:48218"
"AGGFACT:30","MEDOMR:48220"
"AGGFACT:30","MEDOMR:48221"
"AGGFACT:30","MEDOMR:48223"
"AGGFACT:30","MEDOMR:48224"
"AGGFACT:30","MEDOMR:48229"
"AGGFACT:30","MEDOMR:48230"
"AGGFACT:30","MEDOMR:48231"
"AGGFACT:30","MEDOMR:48232"
"AGGFACT:30","MEDOMR:48233"
"AGGFACT:30","MEDOMR:48234"
"AGGFACT:30","MEDOMR:48235"
"AGGFACT:30","MEDOMR:48236"
"AGGFACT:30","MEDOMR:48237"
"AGGFACT:30","MEDOMR:48238"
"AGGFACT:30","MEDOMR:48239"
"AGGFACT:30","MEDOMR:48240"
"AGGFACT:30","MEDOMR:48241"
"AGGFACT:30","MEDOMR:48242"
"AGGFACT:30","MEDOMR:48243"
"AGGFACT:30","MEDOMR:48244"
"AGGFACT:30","MEDOMR:48245"
"AGGFACT:30","MEDOMR:48246"
"AGGFACT:30","MEDOMR:48247"
"AGGFACT:30","MEDOMR:48248"
"AGGFACT:30","MEDOMR:48249"
"AGGFACT:30","MEDOMR:48250"
"AGGFACT:30","MEDOMR:48251"
"AGGFACT:30","MEDOMR:48252"
"AGGFACT:30","MEDOMR:48253"
"AGGFACT:30","MEDOMR:48254"
"AGGFACT:30","MEDOMR:48255"
"AGGFACT:30","MEDOMR:48256"
"AGGFACT:30","MEDOMR:48257"
"AGGFACT:30","MEDOMR:48258"
"AGGFACT:30","MEDOMR:48259"
"AGGFACT:30","MEDOMR:48260"
"AGGFACT:30","MEDOMR:48261"
"AGGFACT:30","MEDOMR:48262"
"AGGFACT:30","MEDOMR:48263"
"AGGFACT:30","MEDOMR:48264"
"AGGFACT:30","MEDOMR:48265"
"AGGFACT:30","MEDOMR:48266"
"AGGFACT:30","MEDOMR:48267"
"AGGFACT:30","MEDOMR:48268"
"AGGFACT:30","MEDOMR:48269"
"AGGFACT:30","MEDOMR:48270"
"AGGFACT:30","MEDOMR:48271"
"AGGFACT:30","MEDOMR:48272"
"AGGFACT:30","MEDOMR:48273"
"AGGFACT:30","MEDOMR:48274"
"AGGFACT:30","MEDOMR:48275"
"AGGFACT:30","MEDOMR:48276"
"AGGFACT:30","MEDOMR:48277"
"AGGFACT:30","MEDOMR:48278"
"AGGFACT:30","MEDOMR:48279"
"AGGFACT:30","MEDOMR:48280"
"AGGFACT:30","MEDOMR:48281"
"AGGFACT:30","MEDOMR:48282"
"AGGFACT:30","MEDOMR:48283"
"AGGFACT:30","MEDOMR:48284"
"AGGFACT:30","MEDOMR:48285"
"AGGFACT:30","MEDOMR:48286"
"AGGFACT:30","MEDOMR:48287"
"AGGFACT:30","MEDOMR:48288"
"AGGFACT:30","MEDOMR:48289"
"AGGFACT:30","MEDOMR:48290"
"AGGFACT:30","MEDOMR:48291"
"AGGFACT:30","MEDOMR:48292"
"AGGFACT:30","MEDOMR:48293"
"AGGFACT:30","MEDOMR:48294"
"AGGFACT:30","MEDOMR:48295"
"AGGFACT:30","MEDOMR:48296"
"AGGFACT:30","MEDOMR:48297"
"AGGFACT:30","MEDOMR:48298"
"AGGFACT:30","MEDOMR:48299"
"AGGFACT:30","MEDOMR:48300"
"AGGFACT:30","MEDOMR:48301"
"AGGFACT:30","MEDOMR:48302"
"AGGFACT:30","MEDOMR:48303"
"AGGFACT:30","MEDOMR:48304"
"AGGFACT:30","MEDOMR:48305"
"AGGFACT:30","MEDOMR:48306"
"AGGFACT:30","MEDOMR:48307"
"AGGFACT:30","MEDOMR:48308"
"AGGFACT:30","MEDOMR:48309"
"AGGFACT:30","MEDOMR:48310"
"AGGFACT:30","MEDOMR:48311"
"AGGFACT:30","MEDOMR:48312"
"AGGFACT:30","MEDOMR:48313"
"AGGFACT:30","MEDOMR:48314"
"AGGFACT:30","MEDOMR:48315"
"AGGFACT:30","MEDOMR:48316"
"AGGFACT:30","MEDOMR:48317"
"AGGFACT:30","MEDOMR:48318"
"AGGFACT:30","MEDOMR:48319"
"AGGFACT:30","MEDOMR:48320"
"AGGFACT:30","MEDOMR:48321"
"AGGFACT:30","MEDOMR:48322"
"AGGFACT:30","MEDOMR:48323"
"AGGFACT:30","MEDOMR:48324"
"AGGFACT:30","MEDOMR:48325"
"AGGFACT:30","MEDOMR:48326"
"AGGFACT:30","MEDOMR:48327"
"AGGFACT:30","MEDOMR:48328"
"AGGFACT:30","MEDOMR:48329"
"AGGFACT:30","MEDOMR:48330"
"AGGFACT:30","MEDOMR:48331"
"AGGFACT:30","MEDOMR:48332"
"AGGFACT:30","MEDOMR:48333"
"AGGFACT:30","MEDOMR:48334"
"AGGFACT:30","MEDOMR:48335"
"AGGFACT:30","MEDOMR:48336"
"AGGFACT:30","MEDOMR:48337"
"AGGFACT:30","MEDOMR:48338"
"AGGFACT:30","MEDOMR:48339"
"AGGFACT:30","MEDOMR:48340"
"AGGFACT:30","MEDOMR:48341"
"AGGFACT:30","MEDOMR:48342"
"AGGFACT:30","MEDOMR:48343"
"AGGFACT:30","MEDOMR:48344"
"AGGFACT:30","MEDOMR:48345"
"AGGFACT:30","MEDOMR:48346"
"AGGFACT:30","MEDOMR:48347"
"AGGFACT:30","MEDOMR:48348"
"AGGFACT:30","MEDOMR:48349"
"AGGFACT:30","MEDOMR:48350"
"AGGFACT:30","MEDOMR:48351"
"AGGFACT:30","MEDOMR:48352"
"AGGFACT:30","MEDOMR:48353"
"AGGFACT:30","MEDOMR:48354"
"AGGFACT:30","MEDOMR:48355"
"AGGFACT:30","MEDOMR:48356"
"AGGFACT:30","MEDOMR:48357"
"AGGFACT:30","MEDOMR:48358"
"AGGFACT:30","MEDOMR:48359"
"AGGFACT:30","MEDOMR:48360"
"AGGFACT:30","MEDOMR:48361"
"AGGFACT:30","MEDOMR:48362"
"AGGFACT:30","MEDOMR:48363"
"AGGFACT:30","MEDOMR:48364"
"AGGFACT:30","MEDOMR:48365"
"AGGFACT:30","MEDOMR:48366"
"AGGFACT:30","MEDOMR:48367"
"AGGFACT:30","MEDOMR:48368"
"AGGFACT:30","MEDOMR:48369"
"AGGFACT:30","MEDOMR:48370"
"AGGFACT:30","MEDOMR:48371"
"AGGFACT:30","MEDOMR:48372"
"AGGFACT:30","MEDOMR:48373"
"AGGFACT:30","MEDOMR:48374"
"AGGFACT:30","MEDOMR:48375"
"AGGFACT:30","MEDOMR:48376"
"AGGFACT:30","MEDOMR:48377"
"AGGFACT:30","MEDOMR:48378"
"AGGFACT:30","MEDOMR:48379"
"AGGFACT:30","MEDOMR:48380"
"AGGFACT:30","MEDOMR:48381"
"AGGFACT:30","MEDOMR:48382"
"AGGFACT:30","MEDOMR:48383"
"AGGFACT:30","MEDOMR:48384"
"AGGFACT:30","MEDOMR:48385"
"AGGFACT:30","MEDOMR:48386"
"AGGFACT:30","MEDOMR:48387"
"AGGFACT:30","MEDOMR:48388"
"AGGFACT:30","MEDOMR:48389"
"AGGFACT:30","MEDOMR:48390"
"AGGFACT:30","MEDOMR:48391"
"AGGFACT:30","MEDOMR:48392"
"AGGFACT:30","MEDOMR:48393"
"AGGFACT:30","MEDOMR:48394"
"AGGFACT:30","MEDOMR:48395"
"AGGFACT:30","MEDOMR:48396"
"AGGFACT:30","MEDOMR:48397"
"AGGFACT:30","MEDOMR:48398"
"AGGFACT:30","MEDOMR:48399"
"AGGFACT:30","MEDOMR:48400"
"AGGFACT:30","MEDOMR:48401"
"AGGFACT:30","MEDOMR:48402"
"AGGFACT:30","MEDOMR:48403"
"AGGFACT:30","MEDOMR:48404"
"AGGFACT:30","MEDOMR:48405"
"AGGFACT:30","MEDOMR:48406"
"AGGFACT:30","MEDOMR:48407"
"AGGFACT:30","MEDOMR:48408"
"AGGFACT:30","MEDOMR:48409"
"AGGFACT:30","MEDOMR:48410"
"AGGFACT:30","MEDOMR:48411"
"AGGFACT:30","MEDOMR:48412"
"AGGFACT:30","MEDOMR:48413"
"AGGFACT:30","MEDOMR:48414"
"AGGFACT:30","MEDOMR:48415"
"AGGFACT:30","MEDOMR:48417"
"AGGFACT:30","MEDOMR:48420"
"AGGFACT:30","MEDOMR:48422"
"AGGFACT:30","MEDOMR:48424"
"AGGFACT:30","MEDOMR:48425"
"AGGFACT:30","MEDOMR:48426"
"AGGFACT:30","MEDOMR:48429"
"AGGFACT:30","MEDOMR:48432"
"AGGFACT:30","MEDOMR:48435"
"AGGFACT:30","MEDOMR:48436"
"AGGFACT:30","MEDOMR:48437"
"AGGFACT:30","MEDOMR:48438"
"AGGFACT:30","MEDOMR:48439"
"AGGFACT:30","MEDOMR:48440"
"AGGFACT:30","MEDOMR:48441"
"AGGFACT:30","MEDOMR:48442"
"AGGFACT:30","MEDOMR:48443"
"AGGFACT:30","MEDOMR:48444"
"AGGFACT:30","MEDOMR:48445"
"AGGFACT:30","MEDOMR:48446"
"AGGFACT:30","MEDOMR:48447"
"AGGFACT:30","MEDOMR:48448"
"AGGFACT:30","MEDOMR:48449"
"AGGFACT:30","MEDOMR:48450"
"AGGFACT:30","MEDOMR:48454"
"AGGFACT:30","MEDOMR:48457"
"AGGFACT:30","MEDOMR:48458"
"AGGFACT:30","MEDOMR:48459"
"AGGFACT:30","MEDOMR:48464"
"AGGFACT:30","MEDOMR:48465"
"AGGFACT:30","MEDOMR:48466"
"AGGFACT:30","MEDOMR:48467"
"AGGFACT:30","MEDOMR:48468"
"AGGFACT:30","MEDOMR:48469"
"AGGFACT:30","MEDOMR:48470"
"AGGFACT:30","MEDOMR:48471"
"AGGFACT:30","MEDOMR:48473"
"AGGFACT:30","MEDOMR:48474"
"AGGFACT:30","MEDOMR:48476"
"AGGFACT:30","MEDOMR:48477"
"AGGFACT:30","MEDOMR:48478"
"AGGFACT:30","MEDOMR:48479"
"AGGFACT:30","MEDOMR:48481"
"AGGFACT:30","MEDOMR:48482"
"AGGFACT:30","MEDOMR:48483"
"AGGFACT:30","MEDOMR:48484"
"AGGFACT:30","MEDOMR:48486"
"AGGFACT:30","MEDOMR:48488"
"AGGFACT:30","MEDOMR:48491"
"AGGFACT:30","MEDOMR:48492"
"AGGFACT:30","MEDOMR:48493"
"AGGFACT:30","MEDOMR:48494"
"AGGFACT:30","MEDOMR:48495"
"AGGFACT:30","MEDOMR:48496"
"AGGFACT:30","MEDOMR:48497"
"AGGFACT:30","MEDOMR:48498"
"AGGFACT:30","MEDOMR:48499"
"AGGFACT:30","MEDOMR:48500"
"AGGFACT:30","MEDOMR:48501"
"AGGFACT:30","MEDOMR:48502"
"AGGFACT:30","MEDOMR:48503"
"AGGFACT:30","MEDOMR:48504"
"AGGFACT:30","MEDOMR:48505"
"AGGFACT:30","MEDOMR:48506"
"AGGFACT:30","MEDOMR:48507"
"AGGFACT:30","MEDOMR:48509"
"AGGFACT:30","MEDOMR:48510"
"AGGFACT:30","MEDOMR:48511"
"AGGFACT:30","MEDOMR:48512"
"AGGFACT:30","MEDOMR:48513"
"AGGFACT:30","MEDOMR:48516"
"AGGFACT:30","MEDOMR:48517"
"AGGFACT:30","MEDOMR:48519"
"AGGFACT:30","MEDOMR:48521"
"AGGFACT:30","MEDOMR:48522"
"AGGFACT:30","MEDOMR:48524"
"AGGFACT:30","MEDOMR:48525"
"AGGFACT:30","MEDOMR:48526"
"AGGFACT:30","MEDOMR:48527"
"AGGFACT:30","MEDOMR:48528"
"AGGFACT:30","MEDOMR:48529"
"AGGFACT:30","MEDOMR:48530"
"AGGFACT:30","MEDOMR:48531"
"AGGFACT:30","MEDOMR:48532"
"AGGFACT:30","MEDOMR:48533"
"AGGFACT:30","MEDOMR:48534"
"AGGFACT:30","MEDOMR:48535"
"AGGFACT:30","MEDOMR:48536"
"AGGFACT:30","MEDOMR:48537"
"AGGFACT:30","MEDOMR:48538"
"AGGFACT:30","MEDOMR:48539"
"AGGFACT:30","MEDOMR:48540"
"AGGFACT:30","MEDOMR:48541"
"AGGFACT:30","MEDOMR:48542"
"AGGFACT:30","MEDOMR:48543"
"AGGFACT:30","MEDOMR:48544"
"AGGFACT:30","MEDOMR:48545"
"AGGFACT:30","MEDOMR:48546"
"AGGFACT:30","MEDOMR:48547"
"AGGFACT:30","MEDOMR:48548"
"AGGFACT:30","MEDOMR:48549"
"AGGFACT:30","MEDOMR:48550"
"AGGFACT:30","MEDOMR:48551"
"AGGFACT:30","MEDOMR:48552"
"AGGFACT:30","MEDOMR:48553"
"AGGFACT:30","MEDOMR:48554"
"AGGFACT:30","MEDOMR:48555"
"AGGFACT:30","MEDOMR:48556"
"AGGFACT:30","MEDOMR:48557"
"AGGFACT:30","MEDOMR:48558"
"AGGFACT:30","MEDOMR:48559"
"AGGFACT:30","MEDOMR:48560"
"AGGFACT:30","MEDOMR:48561"
"AGGFACT:30","MEDOMR:48562"
"AGGFACT:30","MEDOMR:48563"
"AGGFACT:30","MEDOMR:48564"
"AGGFACT:30","MEDOMR:48565"
"AGGFACT:30","MEDOMR:48573"
"AGGFACT:30","MEDOMR:48574"
"AGGFACT:30","MEDOMR:48575"
"AGGFACT:30","MEDOMR:48577"
"AGGFACT:30","MEDOMR:48579"
"AGGFACT:30","MEDOMR:48582"
"AGGFACT:30","MEDOMR:48583"
"AGGFACT:30","MEDOMR:48584"
"AGGFACT:30","MEDOMR:48585"
"AGGFACT:30","MEDOMR:48587"
"AGGFACT:30","MEDOMR:48589"
"AGGFACT:30","MEDOMR:48590"
"AGGFACT:30","MEDOMR:48592"
"AGGFACT:30","MEDOMR:48593"
"AGGFACT:30","MEDOMR:48594"
"AGGFACT:30","MEDOMR:48595"
"AGGFACT:30","MEDOMR:48596"
"AGGFACT:30","MEDOMR:48597"
"AGGFACT:30","MEDOMR:48598"
"AGGFACT:30","MEDOMR:48599"
"AGGFACT:30","MEDOMR:48600"
"AGGFACT:30","MEDOMR:48601"
"AGGFACT:30","MEDOMR:48602"
"AGGFACT:30","MEDOMR:48603"
"AGGFACT:30","MEDOMR:48604"
"AGGFACT:30","MEDOMR:48605"
"AGGFACT:30","MEDOMR:48606"
"AGGFACT:30","MEDOMR:48607"
"AGGFACT:30","MEDOMR:48608"
"AGGFACT:30","MEDOMR:48609"
"AGGFACT:30","MEDOMR:48610"
"AGGFACT:30","MEDOMR:48611"
"AGGFACT:30","MEDOMR:48612"
"AGGFACT:30","MEDOMR:48613"
"AGGFACT:30","MEDOMR:48614"
"AGGFACT:30","MEDOMR:48615"
"AGGFACT:30","MEDOMR:48616"
"AGGFACT:30","MEDOMR:48617"
"AGGFACT:30","MEDOMR:48618"
"AGGFACT:30","MEDOMR:48619"
"AGGFACT:30","MEDOMR:48620"
"AGGFACT:30","MEDOMR:48621"
"AGGFACT:30","MEDOMR:48622"
"AGGFACT:30","MEDOMR:48623"
"AGGFACT:30","MEDOMR:48624"
"AGGFACT:30","MEDOMR:48625"
"AGGFACT:30","MEDOMR:48626"
"AGGFACT:30","MEDOMR:48627"
"AGGFACT:30","MEDOMR:48628"
"AGGFACT:30","MEDOMR:48629"
"AGGFACT:30","MEDOMR:48630"
"AGGFACT:30","MEDOMR:48631"
"AGGFACT:30","MEDOMR:48632"
